route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
101H,SA,110888482,H-Line 18th & California,0, 101 51,981987
101H,SA,110888485,H-Line 18th & California,0, 101 55,981987
101H,SA,110888488,H-Line 18th & California,0, 101 52,981987
101H,SA,110888491,H-Line 18th & California,0, 101 56,981987
101H,SA,110888494,H-Line 18th & California,0, 101 53,981987
101H,SA,110888498,H-Line 18th & California,0, 101 52,981987
101H,SA,110888500,H-Line 18th & California,0, 101 53,981987
101H,SA,110888506,H-Line 18th & California,0, 101 51,981987
101H,SA,110888509,H-Line Florida,1, 101 54,982017
101H,SA,110888512,H-Line Florida,1, 101 52,982017
101H,SA,110888513,H-Line Florida,1, 101 53,982017
101H,SA,110888521,H-Line Florida,1, 101 53,981992
101H,SA,110888524,H-Line Florida,1, 101 57,981992
101H,SA,110888527,H-Line Florida,1, 101 54,981992
101H,SA,110888530,H-Line Florida,1, 101 51,981992
101H,SA,110888533,H-Line Florida,1, 101 55,981992
101H,SA,110888536,H-Line Florida,1, 101 52,981992
101H,SA,110888538,H-Line Florida,1, 101 56,981992
101H,SA,110888541,H-Line Florida,1, 101 53,981992
101H,SA,110888544,H-Line Florida,1, 101 57,981992
101H,SA,110888547,H-Line Florida,1, 101 54,981992
101H,SA,110888550,H-Line Florida,1, 101 51,981992
101H,SA,110888553,H-Line Florida,1, 101 55,981992
101H,SA,110888556,H-Line Florida,1, 101 52,981992
101H,SA,110888560,H-Line Florida,1, 101 51,981992
101H,SA,110888563,H-Line Florida,1, 101 55,981992
101H,SA,110888565,H-Line Florida,1, 101 52,981992
101H,SA,110888570,H-Line Florida,1, 101 56,981992
101H,SA,110888573,H-Line Florida,1, 101 57,981992
101H,SA,110888577,H-Line Florida,1, 101 51,981992
101H,SA,110888581,H-Line Florida,1, 101 53,981992
101H,SA,110888584,H-Line Florida,1, 101 57,981992
101H,SA,110888587,H-Line Florida,1, 101 54,981992
101H,SA,110888590,H-Line Florida,1, 101 55,982017
101H,SA,110888591,H-Line Florida,1, 101 51,981992
101H,SA,110888593,H-Line Florida,1, 101 53,981992
101H,SA,110888596,H-Line Florida,1, 101 57,981992
101H,SA,110888599,H-Line Florida,1, 101 54,981992
101H,SA,110888602,H-Line Florida,1, 101 51,981992
101H,SA,110888605,H-Line Florida,1, 101 55,981992
101H,SA,110888608,H-Line Florida,1, 101 52,981992
101H,SA,110888609,H-Line Florida,1, 101 51,981992
101H,SA,110888613,H-Line Florida,1, 101 52,981992
101H,SA,110888616,H-Line Florida,1, 101 53,981992
101H,SA,110888624,H-Line Florida,1, 101 55,981992
101H,SA,110888627,H-Line Florida,1, 101 52,981992
101H,SA,110888630,H-Line Florida,1, 101 56,981992
101H,SA,110888633,H-Line Florida,1, 101 53,981992
101H,SA,110888636,H-Line Florida,1, 101 57,981992
101H,SA,110888639,H-Line Florida,1, 101 54,981992
101H,SA,110888642,H-Line Florida,1, 101 51,981992
101H,SA,110888645,H-Line Florida,1, 101 55,981992
101H,SA,110888648,H-Line Florida,1, 101 52,981992
101H,SA,110888651,H-Line Florida,1, 101 56,981992
101H,SA,110888654,H-Line Florida,1, 101 53,981992
101H,SA,110888657,H-Line Florida,1, 101 57,981992
101H,SA,110888660,H-Line Florida,1, 101 54,981992
101H,SA,110888663,H-Line Florida,1, 101 56,981992
101H,SA,110888666,H-Line Florida,1, 101 57,981992
101H,SA,110888669,H-Line Florida,1, 101 51,981992
101H,SA,110888670,H-Line Florida,1, 101 55,981992
101H,SA,110888672,H-Line Florida,1, 101 52,981992
101H,SA,110888675,H-Line Florida,1, 101 56,981992
101H,SA,110888678,H-Line Florida,1, 101 53,981992
101H,SA,110888681,H-Line Florida,1, 101 57,981992
101H,SA,110888684,H-Line Florida,1, 101 54,981992
101H,SA,110888687,H-Line Florida,1, 101 51,981992
101H,SA,110888690,H-Line Florida,1, 101 55,981992
101H,SA,110888692,H-Line Florida,1, 101 52,981992
101H,SA,110888695,H-Line Florida,1, 101 56,981992
101H,SA,110888711,H-Line Florida,1, 101 55,981992
101H,SA,110888721,H-Line Florida,1, 101 56,981992
101H,SA,110888722,H-Line Florida,1, 101 56,981992
101H,SA,110888726,H-Line Florida,1, 101 56,981992
101H,SA,110888734,H-Line Florida,1, 101 54,981992
101H,SA,110888737,H-Line Florida,1, 101 51,981992
101H,SA,110888738,H-Line Florida,1, 101 55,981992
101H,SA,110888740,H-Line Florida,1, 101 52,981992
101H,SA,110888742,H-Line Florida,1, 101 56,982017
101H,SA,110888745,H-Line Florida,1, 101 53,981992
101H,SA,110888747,H-Line Florida,1, 101 57,982017
101H,SA,110888750,H-Line Florida,1, 101 54,981992
101H,SA,110888752,H-Line Florida,1, 101 51,981992
101H,SA,110888757,H-Line Florida,1, 101 51,982017
101H,SU,110888774,H-Line 18th & California,0, 101 51,981987
101H,SU,110888776,H-Line 18th & California,0, 101 57,981987
101H,SU,110888777,H-Line 18th & California,0, 101 56,981987
101H,SU,110888780,H-Line 18th & California,0, 101 52,981987
101H,SU,110888783,H-Line 18th & California,0, 101 57,981987
101H,SU,110888786,H-Line 18th & California,0, 101 53,981987
101H,SU,110888789,H-Line 18th & California,0, 101 54,981987
101H,SU,110888792,H-Line 18th & California,0, 101 55,981987
101H,SU,110888795,H-Line 18th & California,0, 101 51,981987
101H,SU,110888798,H-Line 18th & California,0, 101 57,981987
101H,SU,110888802,H-Line 18th & California,0, 101 54,981987
101H,SU,110888804,H-Line 18th & California,0, 101 53,981987
101H,SU,110888808,H-Line 18th & California,0, 101 55,981987
101H,SU,110888811,H-Line 18th & California,0, 101 53,981987
101H,SU,110888813,H-Line 18th & California,0, 101 52,981987
101H,SU,110888817,H-Line 18th & California,0, 101 51,981987
101H,SU,110888819,H-Line 18th & California,0, 101 52,981987
101H,SU,110888823,H-Line 18th & California,0, 101 53,981987
101H,SU,110888831,H-Line 18th & California,0, 101 52,981987
101H,SU,110888833,H-Line 18th & California,0, 101 52,981987
101H,SU,110888839,H-Line 18th & California,0, 101 52,981987
101H,SU,110888842,H-Line 18th & California,0, 101 57,981987
101H,SU,110888845,H-Line 18th & California,0, 101 53,981987
101H,SU,110888847,H-Line 18th & California,0, 101 54,981987
101H,SU,110888851,H-Line 18th & California,0, 101 55,981987
101H,SU,110888853,H-Line 18th & California,0, 101 51,981987
101H,SU,110888856,H-Line 18th & California,0, 101 56,981987
101H,SU,110888859,H-Line 18th & California,0, 101 53,981987
101H,SU,110888862,H-Line 18th & California,0, 101 51,981987
101H,SU,110888873,H-Line 18th & California,0, 101 52,981987
101H,SU,110888880,H-Line 18th & California,0, 101 53,981987
101H,SU,110888884,H-Line 18th & California,0, 101 54,981987
101H,SU,110888887,H-Line 18th & California,0, 101 55,981987
101H,SU,110888900,H-Line 18th & California,0, 101 57,981987
101H,SU,110888903,H-Line 18th & California,0, 101 53,981987
101H,SU,110888906,H-Line 18th & California,0, 101 56,981987
101H,SU,110888911,H-Line 18th & California,0, 101 53,981987
101H,SU,110888914,H-Line 18th & California,0, 101 54,981987
101H,SU,110888917,H-Line 18th & California,0, 101 55,981987
101H,SU,110888919,H-Line 18th & California,0, 101 51,981987
101H,SU,110888922,H-Line 18th & California,0, 101 56,981987
101H,SU,110888926,H-Line 18th & California,0, 101 57,981987
101H,SU,110888929,H-Line 18th & California,0, 101 53,981987
101H,SU,110888932,H-Line 18th & California,0, 101 54,981987
101H,SU,110888935,H-Line 18th & California,0, 101 55,981987
101H,SU,110888938,H-Line 18th & California,0, 101 51,981987
101H,SU,110888941,H-Line 18th & California,0, 101 56,981987
101H,SU,110888944,H-Line 18th & California,0, 101 52,981987
101H,SU,110888945,H-Line 18th & California,0, 101 57,981987
101H,SU,110888947,H-Line 18th & California,0, 101 54,981987
101H,SU,110888950,H-Line 18th & California,0, 101 55,981987
101H,SU,110888953,H-Line 18th & California,0, 101 51,981987
101H,SU,110888956,H-Line 18th & California,0, 101 56,981987
101H,SU,110888960,H-Line 18th & California,0, 101 52,981987
101H,SU,110888961,H-Line 18th & California,0, 101 56,981987
101H,SU,110888963,H-Line 18th & California,0, 101 56,981987
101H,SU,110888969,H-Line to I-25 & Broadway,0, 101 56,981986
101H,SU,110888974,H-Line 18th & California,0, 101 54,981987
101H,SU,110888979,H-Line 18th & California,0, 101 54,981987
101H,SU,110888982,H-Line 18th & California,0, 101 55,981987
101H,SU,110888985,H-Line 18th & California,0, 101 51,981987
101H,SU,110888989,H-Line 18th & California,0, 101 56,981987
101H,SU,110888998,H-Line 18th & California,0, 101 57,981987
101H,SU,110889003,H-Line 18th & California,0, 101 53,981987
101H,SU,110889009,H-Line 18th & California,0, 101 51,981987
101H,SU,110889012,H-Line Florida,1, 101 54,982017
101H,SU,110889015,H-Line Florida,1, 101 57,981992
101H,SU,110889017,H-Line Florida,1, 101 53,981992
101H,SU,110889020,H-Line Florida,1, 101 54,981992
101H,SU,110889023,H-Line Florida,1, 101 55,981992
101H,SU,110889026,H-Line Florida,1, 101 51,981992
101H,SU,110889029,H-Line Florida,1, 101 56,981992
101H,SU,110889052,H-Line Florida,1, 101 56,981992
101H,SU,110889056,H-Line Florida,1, 101 52,981992
101H,SU,110889061,H-Line Florida,1, 101 57,981992
101H,SU,110889064,H-Line Florida,1, 101 53,981992
101H,SU,110889067,H-Line Florida,1, 101 54,981992
101H,SU,110889068,H-Line Florida,1, 101 55,982017
101H,SU,110889070,H-Line Florida,1, 101 52,981992
101H,SU,110889073,H-Line Florida,1, 101 57,981992
101H,SU,110889076,H-Line Florida,1, 101 53,981992
101H,SU,110889079,H-Line Florida,1, 101 54,981992
101H,SU,110889082,H-Line Florida,1, 101 55,981992
101H,SU,110889085,H-Line Florida,1, 101 51,981992
101H,SU,110889086,H-Line Florida,1, 101 53,982017
101H,SU,110889090,H-Line Florida,1, 101 51,981992
101H,SU,110889094,H-Line Florida,1, 101 52,981992
101H,SU,110889096,H-Line Florida,1, 101 53,981992
101H,SU,110889098,H-Line Florida,1, 101 54,981992
101H,SU,110889100,H-Line Florida,1, 101 51,981992
101H,SU,110889102,H-Line Florida,1, 101 56,982017
101H,SU,110889105,H-Line Florida,1, 101 52,981992
101H,SU,110889107,H-Line Florida,1, 101 57,982017
101H,SU,110889110,H-Line Florida,1, 101 53,981992
101H,SU,110889115,H-Line Florida,1, 101 54,981992
101H,SU,110889116,H-Line Florida,1, 101 51,982017
101H,SU,110889117,H-Line Florida,1, 101 52,982017
101H,SU,110889125,H-Line Florida,1, 101 52,981992
101H,SU,110889128,H-Line Florida,1, 101 57,981992
101H,SU,110889129,H-Line Florida,1, 101 55,981992
101H,SU,110889134,H-Line Florida,1, 101 55,981992
101H,SU,110889135,H-Line Florida,1, 101 53,981992
101H,SU,110889136,H-Line Florida,1, 101 56,981992
101H,SU,110889140,H-Line Florida,1, 101 51,981992
101H,SU,110889144,H-Line Florida,1, 101 54,981992
101H,SU,110889148,H-Line Florida,1, 101 51,981992
101H,SU,110889152,H-Line Florida,1, 101 53,981992
101H,SU,110889155,H-Line Florida,1, 101 53,981992
101H,SU,110889157,H-Line Florida,1, 101 54,981992
101H,SU,110889160,H-Line Florida,1, 101 55,981992
101H,SU,110889163,H-Line Florida,1, 101 51,981992
101H,SU,110889166,H-Line Florida,1, 101 56,981992
101H,SU,110889169,H-Line Florida,1, 101 52,981992
101H,SU,110889171,H-Line Florida,1, 101 57,981992
101H,SU,110889176,H-Line Florida,1, 101 54,981992
101H,SU,110889185,H-Line Florida,1, 101 56,981992
101H,SU,110889186,H-Line Florida,1, 101 54,981992
101H,SU,110889199,H-Line Florida,1, 101 55,981992
101H,SU,110889202,H-Line Florida,1, 101 51,981992
101H,SU,110889205,H-Line Florida,1, 101 56,981992
101H,SU,110889208,H-Line Florida,1, 101 52,981992
101H,SU,110889211,H-Line Florida,1, 101 57,981992
101H,SU,110889213,H-Line Florida,1, 101 53,981992
101H,SU,110889219,H-Line Florida,1, 101 55,981992
101H,SU,110889222,H-Line Florida,1, 101 51,981992
101H,SU,110889225,H-Line Florida,1, 101 56,981992
101H,SU,110889228,H-Line Florida,1, 101 52,981992
101H,SU,110889231,H-Line Florida,1, 101 57,981992
101H,SU,110889234,H-Line Florida,1, 101 53,981992
101H,SU,110889236,H-Line Florida,1, 101 56,981992
101H,SU,110889240,H-Line Florida,1, 101 57,981992
101H,SU,110889243,H-Line Florida,1, 101 53,981992
101H,SU,110889244,H-Line Florida,1, 101 55,981992
101H,SU,110889247,H-Line Florida,1, 101 51,981992
101H,SU,110889250,H-Line Florida,1, 101 56,981992
101H,SU,110889252,H-Line Florida,1, 101 52,981992
103W,FR,110825156,W-Line Union Station,0, 103 77,977048
103W,FR,110825157,W-Line Decatur-Federal Station,0, 103 75,977046
103W,FR,110825158,W-Line Union Station,0, 103 74,977048
103W,FR,110825159,W-Line Union Station,0, 103 75,977048
103W,FR,110825160,W-Line Union Station,0, 103 72,977048
103W,FR,110825161,W-Line Decatur-Federal Station,0, 103 76,977046
103W,FR,110825162,W-Line Union Station,0, 103 77,977048
103W,FR,110825163,W-Line Union Station,0, 103 74,977048
103W,FR,110825164,W-Line Union Station,0, 103 71,977048
103W,FR,110825165,W-Line Union Station,0, 103 74,977047
103W,FR,110825166,W-Line Union Station,0, 103 75,977048
103W,FR,110825167,W-Line Union Station,0, 103 72,977047
103W,FR,110825168,W-Line Decatur-Federal Station,0, 103 73,977046
103W,FR,110825169,W-Line Union Station,0, 103 71,977048
103W,FR,110825170,W-Line Decatur-Federal Station,0, 103 77,977046
103W,FR,110825171,W-Line Union Station,0, 103 76,977048
103W,FR,110825172,W-Line Union Station,0, 103 75,977048
103W,FR,110825173,W-Line Union Station,0, 103 77,977048
103W,FR,110825174,W-Line Union Station,0, 103 74,977048
103W,FR,110825175,W-Line Union Station,0, 103 73,977048
103W,FR,110825176,W-Line Union Station,0, 103 74,977048
103W,FR,110825177,W-Line Union Station,0, 103 75,977048
103W,FR,110825178,W-Line Union Station,0, 103 72,977048
103W,FR,110825179,W-Line Union Station,0, 103 71,977048
103W,FR,110825180,W-Line Union Station,0, 103 76,977048
103W,FR,110825181,W-Line Union Station,0, 103 77,977048
103W,FR,110825182,W-Line Union Station,0, 103 75,977048
103W,FR,110825183,W-Line Union Station,0, 103 73,977048
103W,FR,110825184,W-Line Union Station,0, 103 74,977048
103W,FR,110825185,W-Line Union Station,0, 103 71,977048
103W,FR,110825186,W-Line Union Station,0, 103 72,977048
103W,FR,110825187,W-Line Union Station,0, 103 77,977048
103W,FR,110825188,W-Line Union Station,0, 103 76,977048
103W,FR,110825189,W-Line Union Station,0, 103 75,977048
103W,FR,110825190,W-Line Union Station,0, 103 73,977048
103W,FR,110825191,W-Line Union Station,0, 103 74,977048
103W,FR,110825192,W-Line Union Station,0, 103 71,977048
103W,FR,110825193,W-Line Union Station,0, 103 72,977048
103W,FR,110825194,W-Line Union Station,0, 103 77,977048
103W,FR,110825195,W-Line Union Station,0, 103 76,977048
103W,FR,110825196,W-Line Union Station,0, 103 75,977048
103W,FR,110825197,W-Line Union Station,0, 103 73,977048
103W,FR,110825198,W-Line Union Station,0, 103 74,977048
103W,FR,110825199,W-Line Union Station,0, 103 71,977048
103W,FR,110825200,W-Line Union Station,0, 103 72,977048
103W,FR,110825201,W-Line Union Station,0, 103 77,977048
103W,FR,110825202,W-Line Union Station,0, 103 76,977048
103W,FR,110825203,W-Line Union Station,0, 103 75,977048
103W,FR,110825204,W-Line Union Station,0, 103 73,977048
103W,FR,110825205,W-Line Union Station,0, 103 74,977048
103W,FR,110825206,W-Line Union Station,0, 103 74,977048
103W,FR,110825207,W-Line Union Station,0, 103 71,977048
103W,FR,110825208,W-Line Union Station,0, 103 77,977048
103W,FR,110825209,W-Line Union Station,0, 103 76,977048
103W,FR,110825210,W-Line Union Station,0, 103 74,977048
103W,FR,110825211,W-Line Union Station,0, 103 71,977048
103W,FR,110825212,W-Line Union Station,0, 103 75,977048
103W,FR,110825213,W-Line Union Station,0, 103 73,977048
103W,FR,110825214,W-Line Union Station,0, 103 72,977048
103W,FR,110825215,W-Line Union Station,0, 103 76,977048
103W,FR,110825216,W-Line Union Station,0, 103 75,977048
103W,FR,110825217,W-Line Union Station,0, 103 73,977048
103W,FR,110825218,W-Line Union Station,0, 103 74,977048
103W,FR,110825219,W-Line Union Station,0, 103 71,977048
103W,FR,110825220,W-Line Union Station,0, 103 72,977048
103W,FR,110825221,W-Line Union Station,0, 103 77,977048
103W,FR,110825222,W-Line Union Station,0, 103 76,977048
103W,FR,110825223,W-Line Union Station,0, 103 75,977048
103W,FR,110825224,W-Line Union Station,0, 103 73,977048
103W,FR,110825225,W-Line Union Station,0, 103 74,977048
103W,FR,110825226,W-Line Union Station,0, 103 77,977048
103W,FR,110825227,W-Line Union Station,0, 103 76,977048
103W,FR,110825228,W-Line Union Station,0, 103 74,977048
103W,FR,110825229,W-Line Union Station,0, 103 71,977048
103W,FR,110825230,W-Line Union Station,0, 103 72,977048
103W,FR,110825231,W-Line Union Station,0, 103 73,977048
103W,FR,110825232,W-Line Union Station,0, 103 71,977048
103W,FR,110825233,W-Line Union Station,0, 103 72,977048
103W,FR,110825234,W-Line Union Station,0, 103 75,977048
103W,FR,110825235,W-Line Union Station,0, 103 77,977048
103W,FR,110825236,W-Line Union Station,0, 103 76,977048
103W,FR,110825237,W-Line Union Station,0, 103 75,977048
103W,FR,110825238,W-Line Union Station,0, 103 72,977048
103W,FR,110825239,W-Line Union Station,0, 103 73,977048
103W,FR,110825240,W-Line Union Station,0, 103 77,977048
103W,FR,110825241,W-Line Decatur-Federal Station,0, 103 72,977046
103W,FR,110825242,W-Line Jeffco,1, 103 73,977055
103W,FR,110825243,W-Line Jeffco,1, 103 72,977055
103W,FR,110825244,W-Line Jeffco,1, 103 74,977055
103W,FR,110825245,W-Line Jeffco,1, 103 71,977055
103W,FR,110825246,W-Line Jeffco,1, 103 72,977055
103W,FR,110825247,W-Line Jeffco,1, 103 77,977055
103W,FR,110825248,W-Line Jeffco,1, 103 76,977055
103W,FR,110825249,W-Line Jeffco,1, 103 75,977055
103W,FR,110825250,W-Line Jeffco,1, 103 72,977055
103W,FR,110825251,W-Line Jeffco,1, 103 75,977055
103W,FR,110825252,W-Line Jeffco,1, 103 77,977055
103W,FR,110825253,W-Line Jeffco,1, 103 76,977055
103W,FR,110825254,W-Line Jeffco,1, 103 72,977055
103W,FR,110825255,W-Line Jeffco,1, 103 74,977055
103W,FR,110825256,W-Line Jeffco,1, 103 74,977055
103W,FR,110825257,W-Line Jeffco,1, 103 73,977055
103W,FR,110825258,W-Line Jeffco,1, 103 73,977055
103W,FR,110825259,W-Line Jeffco,1, 103 76,977053
103W,FR,110825260,W-Line Federal Ctr,1, 103 72,977052
103W,FR,110825261,W-Line Jeffco,1, 103 74,977055
103W,FR,110825262,W-Line Jeffco,1, 103 73,977053
103W,FR,110825263,W-Line Jeffco,1, 103 71,977055
103W,FR,110825264,W-Line Jeffco,1, 103 75,977053
103W,FR,110825265,W-Line Federal Ctr,1, 103 74,977052
103W,FR,110825266,W-Line Jeffco,1, 103 75,977055
103W,FR,110825267,W-Line Jeffco,1, 103 75,977055
103W,FR,110825268,W-Line Jeffco,1, 103 74,977055
103W,FR,110825269,W-Line Jeffco,1, 103 77,977055
103W,FR,110825270,W-Line Jeffco,1, 103 76,977055
103W,FR,110825271,W-Line Jeffco,1, 103 75,977055
103W,FR,110825272,W-Line Jeffco,1, 103 73,977055
103W,FR,110825273,W-Line Jeffco,1, 103 71,977055
103W,FR,110825274,W-Line Jeffco,1, 103 72,977055
103W,FR,110825275,W-Line Jeffco,1, 103 73,977055
103W,FR,110825276,W-Line Jeffco,1, 103 74,977055
103W,FR,110825277,W-Line Jeffco,1, 103 71,977055
103W,FR,110825278,W-Line Jeffco,1, 103 72,977055
103W,FR,110825279,W-Line Jeffco,1, 103 77,977055
103W,FR,110825280,W-Line Jeffco,1, 103 76,977055
103W,FR,110825281,W-Line Jeffco,1, 103 75,977055
103W,FR,110825282,W-Line Jeffco,1, 103 73,977055
103W,FR,110825283,W-Line Jeffco,1, 103 74,977055
103W,FR,110825284,W-Line Jeffco,1, 103 71,977055
103W,FR,110825285,W-Line Jeffco,1, 103 77,977055
103W,FR,110825286,W-Line Jeffco,1, 103 76,977055
103W,FR,110825287,W-Line Jeffco,1, 103 75,977055
103W,FR,110825288,W-Line Jeffco,1, 103 73,977055
103W,FR,110825289,W-Line Jeffco,1, 103 74,977055
103W,FR,110825290,W-Line Jeffco,1, 103 71,977055
103W,FR,110825291,W-Line Jeffco,1, 103 72,977055
103W,FR,110825292,W-Line Jeffco,1, 103 77,977055
103W,FR,110825293,W-Line Jeffco,1, 103 76,977055
103W,FR,110825294,W-Line Jeffco,1, 103 75,977055
103W,FR,110825295,W-Line Jeffco,1, 103 74,977055
103W,FR,110825296,W-Line Jeffco,1, 103 71,977055
103W,FR,110825297,W-Line Jeffco,1, 103 76,977055
103W,FR,110825298,W-Line Jeffco,1, 103 72,977055
103W,FR,110825299,W-Line Jeffco,1, 103 77,977055
103W,FR,110825300,W-Line Jeffco,1, 103 71,977053
103W,FR,110825301,W-Line Jeffco,1, 103 74,977055
103W,FR,110825302,W-Line Jeffco,1, 103 73,977055
103W,FR,110825303,W-Line Jeffco,1, 103 77,977055
103W,FR,110825304,W-Line Jeffco,1, 103 75,977055
103W,FR,110825305,W-Line Jeffco,1, 103 74,977055
103W,FR,110825306,W-Line Jeffco,1, 103 77,977053
103W,FR,110825307,W-Line Jeffco,1, 103 77,977055
103W,FR,110825308,W-Line Jeffco,1, 103 75,977055
103W,FR,110825309,W-Line Jeffco,1, 103 71,977055
103W,FR,110825310,W-Line Jeffco,1, 103 72,977055
103W,FR,110825311,W-Line Jeffco,1, 103 77,977055
103W,FR,110825312,W-Line Jeffco,1, 103 76,977055
103W,FR,110825313,W-Line Jeffco,1, 103 75,977055
103W,FR,110825314,W-Line Jeffco,1, 103 73,977055
103W,FR,110825315,W-Line Jeffco,1, 103 74,977055
103W,FR,110825316,W-Line Jeffco,1, 103 71,977055
103W,FR,110825317,W-Line Jeffco,1, 103 72,977055
103W,FR,110825318,W-Line Jeffco,1, 103 77,977055
103W,FR,110825319,W-Line Jeffco,1, 103 76,977055
103W,FR,110825320,W-Line Jeffco,1, 103 75,977055
103W,FR,110825321,W-Line Jeffco,1, 103 73,977055
103W,FR,110825322,W-Line Jeffco,1, 103 74,977055
103W,FR,110825323,W-Line Jeffco,1, 103 71,977055
103W,FR,110825324,W-Line Jeffco,1, 103 72,977055
103W,FR,110825325,W-Line Jeffco,1, 103 77,977055
103W,FR,110825326,W-Line Jeffco,1, 103 76,977055
103W,FR,110825327,W-Line Jeffco,1, 103 75,977055
103W,MT,110825328,W-Line Decatur-Federal Station,0, 103 73,977046
103W,MT,110825329,W-Line Union Station,0, 103 71,977048
103W,MT,110825330,W-Line Decatur-Federal Station,0, 103 75,977046
103W,MT,110825331,W-Line Union Station,0, 103 77,977048
103W,MT,110825332,W-Line Union Station,0, 103 76,977048
103W,MT,110825333,W-Line Union Station,0, 103 75,977048
103W,MT,110825334,W-Line Union Station,0, 103 77,977048
103W,MT,110825335,W-Line Union Station,0, 103 75,977048
103W,MT,110825336,W-Line Union Station,0, 103 74,977048
103W,MT,110825337,W-Line Union Station,0, 103 73,977048
103W,MT,110825338,W-Line Union Station,0, 103 74,977048
103W,MT,110825339,W-Line Union Station,0, 103 71,977048
103W,MT,110825340,W-Line Union Station,0, 103 72,977048
103W,MT,110825341,W-Line Union Station,0, 103 77,977048
103W,MT,110825342,W-Line Union Station,0, 103 76,977048
103W,MT,110825343,W-Line Union Station,0, 103 75,977048
103W,MT,110825344,W-Line Union Station,0, 103 73,977048
103W,MT,110825345,W-Line Union Station,0, 103 74,977048
103W,MT,110825346,W-Line Union Station,0, 103 71,977048
103W,MT,110825347,W-Line Union Station,0, 103 71,977048
103W,MT,110825348,W-Line Union Station,0, 103 73,977048
103W,MT,110825349,W-Line Union Station,0, 103 74,977048
103W,MT,110825350,W-Line Union Station,0, 103 71,977048
103W,MT,110825351,W-Line Union Station,0, 103 72,977048
103W,MT,110825352,W-Line Union Station,0, 103 77,977048
103W,MT,110825353,W-Line Union Station,0, 103 76,977048
103W,MT,110825354,W-Line Union Station,0, 103 75,977048
103W,MT,110825355,W-Line Union Station,0, 103 73,977048
103W,MT,110825356,W-Line Union Station,0, 103 74,977048
103W,MT,110825357,W-Line Union Station,0, 103 71,977048
103W,MT,110825358,W-Line Union Station,0, 103 72,977048
103W,MT,110825359,W-Line Union Station,0, 103 76,977048
103W,MT,110825360,W-Line Union Station,0, 103 75,977048
103W,MT,110825361,W-Line Union Station,0, 103 77,977048
103W,MT,110825362,W-Line Union Station,0, 103 73,977048
103W,MT,110825363,W-Line Union Station,0, 103 74,977048
103W,MT,110825364,W-Line Union Station,0, 103 71,977048
103W,MT,110825365,W-Line Union Station,0, 103 76,977048
103W,MT,110825366,W-Line Union Station,0, 103 74,977048
103W,MT,110825367,W-Line Union Station,0, 103 71,977048
103W,MT,110825368,W-Line Union Station,0, 103 72,977048
103W,MT,110825369,W-Line Union Station,0, 103 75,977048
103W,MT,110825370,W-Line Union Station,0, 103 73,977048
103W,MT,110825371,W-Line Union Station,0, 103 72,977048
103W,MT,110825372,W-Line Union Station,0, 103 77,977048
103W,MT,110825373,W-Line Union Station,0, 103 76,977048
103W,MT,110825374,W-Line Union Station,0, 103 75,977048
103W,MT,110825375,W-Line Union Station,0, 103 73,977048
103W,MT,110825376,W-Line Union Station,0, 103 74,977048
103W,MT,110825377,W-Line Union Station,0, 103 71,977048
103W,MT,110825378,W-Line Union Station,0, 103 72,977048
103W,MT,110825379,W-Line Union Station,0, 103 77,977048
103W,MT,110825380,W-Line Union Station,0, 103 76,977048
103W,MT,110825381,W-Line Union Station,0, 103 75,977048
103W,MT,110825382,W-Line Union Station,0, 103 73,977048
103W,MT,110825383,W-Line Union Station,0, 103 72,977048
103W,MT,110825384,W-Line Union Station,0, 103 77,977048
103W,MT,110825385,W-Line Union Station,0, 103 76,977048
103W,MT,110825386,W-Line Union Station,0, 103 75,977048
103W,MT,110825387,W-Line Union Station,0, 103 74,977048
103W,MT,110825388,W-Line Union Station,0, 103 77,977048
103W,MT,110825389,W-Line Union Station,0, 103 76,977048
103W,MT,110825390,W-Line Union Station,0, 103 74,977048
103W,MT,110825391,W-Line Union Station,0, 103 71,977048
103W,MT,110825392,W-Line Union Station,0, 103 72,977048
103W,MT,110825393,W-Line Union Station,0, 103 75,977048
103W,MT,110825394,W-Line Union Station,0, 103 73,977048
103W,MT,110825395,W-Line Union Station,0, 103 71,977048
103W,MT,110825396,W-Line Union Station,0, 103 72,977048
103W,MT,110825397,W-Line Union Station,0, 103 77,977048
103W,MT,110825398,W-Line Union Station,0, 103 76,977048
103W,MT,110825399,W-Line Union Station,0, 103 75,977048
103W,MT,110825400,W-Line Union Station,0, 103 72,977048
103W,MT,110825401,W-Line Decatur-Federal Station,0, 103 74,977046
103W,MT,110825402,W-Line Union Station,0, 103 73,977048
103W,MT,110825403,W-Line Union Station,0, 103 77,977048
103W,MT,110825404,W-Line Decatur-Federal Station,0, 103 72,977046
103W,MT,110825405,W-Line Union Station,0, 103 74,977048
103W,MT,110825406,W-Line Decatur-Federal Station,0, 103 76,977046
103W,MT,110825407,W-Line Union Station,0, 103 74,977047
103W,MT,110825408,W-Line Union Station,0, 103 75,977048
103W,MT,110825409,W-Line Union Station,0, 103 72,977047
103W,MT,110825410,W-Line Jeffco,1, 103 72,977055
103W,MT,110825411,W-Line Jeffco,1, 103 77,977055
103W,MT,110825412,W-Line Jeffco,1, 103 76,977055
103W,MT,110825413,W-Line Jeffco,1, 103 75,977055
